Id, Label, Weight, Res_Id
19544, feodor a.smirnov, 1, 40487
14497, sergey m.klishevich, 6, 35299
12688, p.grange, 5, 33469
9021, k.s.ahluwalia, 1, 29694
12768, r.grimm, 4, 33548
21498, a.zampa, 1, 42485
20230, m.thies, 6, 41188
21454, anton v.zabrodin, 4, 42441
19473, doug singleton, 2, 40417
10946, o.corradini, 2, 31664
10385, m.caldarelli, 2, 31093
9267, kenichiro aoki, 5, 29946
17425, heeyong park, 1, 38325
20445, a.a.tseytlin, 121, 41406
19082, d.j.schwarz, 1, 40020
10081, m.borunda, 2, 30784
10778, z.w.chong, 1, 31495
15122, joohan lee, 2, 35930
17775, nelson pinto-neto, 3, 38680
18874, kazuya satoh, 1, 39804
16551, folkert muller-hoissen, 4, 37421
13718, m.m.sheikh jabbari, 1, 34515
9020, dharam v.ahluwalia, 1, 29693
19204, amit sever, 2, 40143
20375, nicholas d.tracas, 1, 41334
11466, michel droz, 1, 32197
13116, takuya hayashi, 2, 33904
16900, agustin nieto, 2, 37783
10971, ruben costa-santos, 1, 31692
18309, s.alexander ridgway, 2, 39220
13800, a.jevicki, 10, 34598
16582, m.a.muschietti, 1, 37454
19222, s v shabanov, 1, 40161
16858, stefan groot nibbelink, 1, 37739
18407, maria rodriguez-martinez, 3, 39322
18422, tomasz rog, 1, 39338
19577, n.sochen, 4, 40522
14883, a.v.kuzmin, 2, 35691
12787, f.gronwald, 1, 33568
11618, e.elizalde, 83, 32353
21484, w.j.zakrzewski, 24, 42473
20656, n.vanegas, 2, 41623
17266, per osland, 4, 38163
14941, m.laidlaw, 4, 35743
19956, p.m.sutcliffe, 2, 40904
10701, xiaolin chen, 1, 31417
11194, oliver dewolfe, 14, 31922
10575, sergio cecotti, 1, 31290
21152, david j.winters, 5, 42129
19058, gunter schuetz, 1, 39995
20039, h.takahashi, 2, 40991
9511, subrata bal, 4, 30198
21201, clovis wotzasek, 18, 42179
14917, j.a.lopez, 1, 35719
12317, a.garcia, 1, 33081
13164, marc henneaux, 45, 33956
14827, s.kumar, 2, 35636
9638, fiorenzo bastianelli, 24, 30328
11804, v.a.fateev, 8, 32542
16420, l.moriconi, 1, 37292
13463, helmuth huffel, 6, 34260
12237, i.gaida, 2, 32997
19964, a.t.suzuki, 7, 40914
10632, kwan-leung chan, 4, 31347
13740, rl jaffe, 1, 34538
17551, a.peet, 2, 38456
18177, riccardo rattazzi, 4, 39085
9651, igor batalin, 16, 30341
12668, m.a.el gradechi, 1, 33448
14633, w.m.koo, 5, 35438
14589, christos kokorelis, 16, 35393
9252, a.v.antonov, 2, 29934
20919, d.waldram, 2, 41893
19656, h.sonoda, 1, 40601
11792, valerio faraoni, 1, 32530
17588, a.l.a.penna, 1, 38491
19199, s.sethi, 4, 40139
20494, roh-suan tung, 1, 41452
17898, todor popov, 1, 38803
16484, m.f.mourad, 1, 37357
18202, harvey s.reall, 8, 39110
12962, richard l.hall, 3, 33748
16830, marcello b.silva neto, 1, 37709
11531, ruth durrer, 3, 32263
15520, simon lyakhovich, 3, 36354
10966, jair v.costa, 1, 31687
13796, claus jeschek, 1, 34594
21373, yu-ting yeh, 1, 42353
10521, rodolfo casana, 3, 31235
14291, j.khoury, 2, 35092
19237, yigal shamir, 5, 40179
18870, noriaki sato, 1, 39800
21700, b.zwiebach, 5, 42691
14301, o.m.khudaverdian, 4, 35100
12441, angsula ghosh, 1, 33213
11205, hou defu, 2, 31933
15117, hyun min lee, 14, 35925
8964, j.acosta, 1, 29637
9315, susumu ariki, 1, 29997
12622, vittorio gorini, 2, 33401
15497, s.lukyanov, 18, 36327
9259, f.antonuccio, 17, 29940
14082, d.karakhanyan, 3, 34881
15185, n.a.lemos, 4, 35995
21314, bokai yang, 1, 42292
16259, takashi mishima, 2, 37129
10695, thomas chen, 1, 31411
15217, n.c.leung, 1, 36027
14718, thomas c.kraan, 5, 35527
11789, alon e.faraggi, 28, 32527
13265, m.hirayama, 6, 34057
10294, d.buchholz, 2, 30999
14829, w.kummer, 18, 35638
16819, a.i.nesterov, 1, 37697
11657, f.englert, 10, 32391
12857, bobby eka gunara, 1, 33639
19947, nemani v.suryanarayana, 10, 40895
21009, marcia e.wehlau, 2, 35319
13018, koji harada, 7, 33803
19465, k.singh, 5, 40409
12130, s.frolov, 17, 32884
20835, k.s.viswanathan, 34, 41810
9858, andreas bette, 3, 30550
13871, andres jordan, 1, 34669
17319, svetlana pacheva, 7, 38218
19670, paolo soriani, 1, 40615
16657, i.nakamura, 1, 37532
17035, alexei nurmagambetov, 7, 37922
10155, v.branchina, 4, 30858
12928, leszek hadasz, 7, 33715
20688, james p.vary, 4, 41654
21685, max zucker, 3, 42676
19413, g.sierra, 11, 40356
21345, j.v yarevskaya, 1, 42324
19832, predrag l.stojkov, 1, 40779
21542, a.zelnikov, 10, 42533
14057, david b.kaplan, 4, 34856
13470, c.m.hull, 50, 34269
16747, pedro navarro, 1, 37624
15844, p p martin, 1, 36703
19153, gordon w semenoff, 3, 40092
13785, ahmed jellal, 11, 34584
16718, s.m.nasir, 4, 37596
12779, m.t.grisaru, 25, 33562
11153, t k rai dastidar, 1, 31878
11928, robert j.finkelstein, 1, 32669
9260, francesco antonuccio, 5, 29940
14050, h.c.kao, 1, 34848
11964, martin fleck, 1, 32706
16963, muneto nitta, 26, 37846
19664, l.sorbo, 1, 40609
11752, manfried faber, 2, 32489
16314, p.van moerbeke, 2, 37185
18529, shibaji roy, 31, 39448
19955, paul m.sutcliffe, 2, 40904
15543, berndt muller, 2, 36387
20335, a.j.van tonder, 2, 41292
16741, diego j.navarro, 3, 37618
13181, carlos herdeiro, 3, 33975
11025, b.cuadros-melgar, 1, 31746
19780, de leo stefano, 10, 36006
21322, jie yang, 1, 42300
9153, d.altschuler, 2, 29826
20575, j.w.r.underwood, 1, 41535
17802, j.f.plebanski, 7, 38708
19497, v.v.skalozub, 2, 40441
13075, m.hassaine, 4, 33863
9967, matthias blau, 20, 30670
11766, d.b.fairlie, 19, 32505
9215, a.f.andreev, 1, 29893
16109, a.c.r.mendes, 2, 36980
12135, v.frolov, 13, 32889
18316, r.h.rietdijk, 6, 39227
20240, steven thomas, 7, 41197
15198, t.leonhardt, 2, 36009
20769, herman verlinde, 20, 41741
12889, a.gusev, 2, 33671
15563, n.j.mackay, 14, 36414
18425, m.rogatko, 1, 39341
19414, german sierra, 4, 40356
18696, jiro sakamoto, 2, 39624
14732, elisabeth kraus, 15, 35542
12997, d.han, 3, 33782
10314, conrad j.burden, 2, 31021
11069, e.dhoker, 12, 31798
9966, m.blau, 2, 30670
18470, thomas g.roos, 1, 39388
21043, m.wellmann, 3, 42018
15599, masahiro maeno, 2, 36450
12863, hanying guo, 3, 33645
15467, musongela lubo, 2, 36291
11500, michael duetsch, 5, 32233
12541, s.gobira, 1, 33314
10844, g.cleaver, 2, 31562
13364, k.horie, 1, 34156
16153, michael meyer-hermann, 1, 37023
16743, ignacio navarro, 1, 37620
11286, chandrashekar devchand, 9, 32014
20775, h.verschelde, 12, 41746
15913, p.mathieu, 28, 36778
20086, kyriakos tamvakis, 2, 41038
19932, bo sundborg, 9, 40880
14918, r.lopez-pena, 4, 35720
12904, jemal guven, 3, 33687
12528, sheldon l.glashow, 1, 33301
13854, mattia jona-lasinio, 1, 34651
12111, v.fridkin, 1, 32862
19646, xingchang song, 2, 40590
12838, daniele guido, 3, 33618
20721, p.vecsernyes, 2, 41690
17251, t.ortin, 21, 38144
17287, staephane ouvry, 1, 38184
9132, r.e.allen, 1, 29805
19156, g.semenoff, 9, 40092
11689, m.f.ertl, 1, 32426
9274, k.m.apfeldorf, 1, 29954
15409, roberto longo, 3, 36229
10219, ruth britto-pacumio, 4, 30923
13360, takayuki hori, 7, 34152
20618, c.vafa, 38, 41585
10736, a.chervyakov, 1, 31452
16196, a.mikhailov, 2, 37066
10834, adam clark, 1, 31551
11354, j.a.dixon, 8, 32084
10515, r.casadio, 5, 31229
21597, r.zhdanov, 4, 42587
19549, roman smirnov-rueda, 2, 40494
14691, anni koubek, 2, 35498
20317, t.tomaras, 2, 41274
16189, j.a.mignaco, 2, 37060
19439, e.silverstein, 10, 40381
13721, roman jackiw, 10, 34519
17580, dan-tao peng, 4, 38483
19093, m.schwetz, 3, 40031
15664, j.m.c.malbouisson, 6, 36516
20034, gabor takacs, 4, 40986
18868, matsuo sato, 2, 39798
21207, ji-min wu, 1, 34603
12869, k.s.gupta, 8, 33652
20345, andrew toon, 2, 41302
11943, thomas fischbacher, 3, 32685
15097, chul h.lee, 3, 35904
10350, d.cabra, 1, 31058
20506, o.teoman turgut, 3, 41464
21226, r.wulkenhaar, 12, 42204
12759, g.v.grigoryan, 2, 33541
16865, angel gomez nicola, 1, 37747
12280, rodolfo gambini, 8, 33045
15145, taejin lee, 23, 35955
15977, a.v.matytsin, 1, 36841
20299, hiroshi toki, 2, 41256
16526, v.f.mukhanov, 3, 37396
12050, mauro francaviglia, 2, 32796
17456, philip parkin, 1, 38358
14828, sarmishtha kumar, 2, 35636
18556, i.rudychev, 5, 39474
17208, kasper olsen, 11, 38102
15943, s.matsumoto, 1, 36807
13386, peter a.horvathy, 1, 34181
12648, t.r.govindarajan, 11, 33426
18344, n.rius, 1, 39255
17164, yoshitaka okumura, 14, 38059
21371, a.yegulalp, 1, 42351
13376, g.t.horowitz, 4, 34169
11865, s.ferrara, 75, 32606
14205, alex kehagias, 3, 35005
15231, a.levin, 3, 36042
13758, d.jancic, 3, 34555
12123, alberto frizzo, 1, 32875
15319, wei-fu lin, 3, 36131
16953, jun nishimura, 12, 37836
16065, patrick meessen, 6, 36936
16544, r.mukund, 1, 37414
12248, j.gaite, 2, 33010
14676, ivan k.kostov, 20, 35486
20647, diana vaman, 13, 41614
13992, alex c.kalloniatis, 8, 34792
14347, hang bae kim, 7, 35147
20369, n.toumbas, 4, 41327
18681, satoru saito, 7, 39608
12316, alberto garcia, 5, 33081
19027, volker schomerus, 17, 39962
12542, p.goddard, 2, 33316
13816, jiliang jing, 2, 34614
19590, g.soff, 1, 40534
18374, david g.robertson, 8, 39286
11987, v.fock, 1, 32729
12196, dmitri fursaev, 3, 32955
10745, ti-ming chiang, 3, 31463
11518, g.dunne, 5, 32250
19361, a.shirzad, 5, 40303
9812, oren bergman, 15, 30504
15766, alessandro marchetti, 1, 36621
17701, franco pezzella, 2, 38605
12452, debashis ghoshal, 15, 33224
20732, tonnis ter veldhuis, 1, 41703
17902, dragan s.popovic, 1, 38807
13636, masato ishibashi, 1, 34431
15820, andrei marshakov, 2, 36676
9329, stefano arnone, 7, 30011
15508, juan pablo lupi, 1, 36338
13221, a.hietamaki, 1, 34013
14563, i.i kogan, 1, 35365
12019, m.forger, 5, 32759
10205, andrea brignole, 3, 30908
16446, z.morsli, 1, 37318
16077, peter n.meisinger, 2, 36948
10066, konstantin g.boreskov, 1, 30766
9004, a.aghamohammadi, 11, 29677
12057, daniel h.t.franco, 6, 32803
21442, alexei yung, 5, 42428
18942, f.a.schaposnik, 51, 39876
21162, m.-.wisse, 1, 42140
15471, claudio lucchesi, 1, 36295
9295, f.ardalan, 13, 29975
18693, n.sakai, 9, 39620
13150, m.heller, 1, 33941
20969, zhong-hau wang, 1, 41943
9695, carlo m.becchi, 1, 30386
14391, yongduk kim, 6, 35191
10876, renzo collina, 2, 31594
17334, n.k.pak, 4, 38233
9521, alexander balatsky, 1, 30208
12705, elias gravanis, 5, 33488
12145, li-bin fu, 1, 32897
15088, c.- w.h.lee, 1, 35896
19164, d.seminara, 27, 40102
10574, s.cecotti, 5, 31290
10199, i.h.brevik, 2, 30902
15013, t.a.larsson, 7, 35815
9688, s.r.beane, 1, 30377
16894, a.j.niemi, 10, 37778
18540, j.ruan, 1, 39458
19094, myck schwetz, 3, 40031
18750, mariano j.salvay, 1, 39677
14443, y.kitazawa, 15, 35243
10714, hung cheng, 5, 31430
12539, f.gmeiner, 1, 33312
19773, james steele, 1, 40719
18816, marcelo s.sarandy, 1, 39745
11703, g.esposito, 3, 32439
18893, george k.savvidy, 4, 39823
21200, jacek wosiek, 2, 42177
19075, stefan schwager, 3, 40012
11260, t.dereli, 11, 31988
12005, sergey fomin, 4, 32742
9922, daniele binosi, 2, 30622
13566, fabrizio illuminati, 4, 34362
20615, s.i.vacaru, 1, 41581
17915, martin porrmann, 3, 38820
16413, v.moretti, 4, 37286
11003, michael crescimanno, 5, 31724
12719, brian r.greene, 26, 33504
15804, robert marnelius, 31, 36662
17534, j.m.pawlowski, 8, 38438
21024, steven weinberg, 4, 41999
9692, morris beatty, 1, 30381
21433, z.-h.yu, 1, 42416
19485, a.n.sissakian, 13, 40430
16918, igor nikitin, 4, 37800
17099, o.v.ogievetsky, 1, 37994
17192, m.werneck de oliveira, 2, 38087
9499, malgorzata bakalarska, 6, 30186
20187, s.terashima, 4, 41143
17198, g.oliveira-neto, 2, 38092
20138, r.tateo, 11, 41093
21608, b.zheng, 3, 42598
20105, y.taniguchi, 1, 41057
20381, t.a tran, 2, 41340
12262, andrei a.galiautdinov, 4, 33027
10904, neil r.constable, 11, 31623
10258, c.van de bruck, 8, 30963
15504, x.q.luo, 3, 36334
9458, costas bachas, 1, 30148
9097, stephon h.s.alexander, 4, 29772
15227, thomas s.levi, 3, 36038
20487, r.hong tuan, 1, 41446
9076, f.aldabe, 6, 29749
20768, e.verlinde, 14, 41739
18304, r.m.ricotta, 1, 39216
21138, robert wimmer, 2, 42116
9895, f.biet, 1, 30588
15127, keith s.m.lee, 1, 35937
19720, j.r.spence, 1, 40665
16957, h.nishino, 8, 37840
8983, s.k.adhikari, 1, 29656
11834, joshua feinberg, 13, 32573
9024, changhyun ahn, 43, 29698
13232, saburo higuchi, 7, 34024
18167, constantin rasinariu, 1, 39073
21120, thomas wilke, 1, 42097
10957, e corrigan, 3, 31675
11831, b.l.feigin, 3, 32571
10743, geoffrey f.chew, 1, 31459
14594, b.kol, 3, 35397
14884, s.v.kuzmin, 1, 35692
12597, denis gontsa, 1, 33374
11646, roberto emparan, 28, 32380
21624, chengang zhou, 1, 42613
20017, m.tabuse, 2, 40969
14253, abdel-khalek khaled, 1, 29581
10596, z.chacko, 3, 31311
17244, e.v.orlov, 4, 38138
11200, alex deckmyn, 2, 31928
10887, j.comellas, 1, 31606
13810, ying jiang, 7, 34608
20799, j.c.lopez vieyra, 4, 41771
13681, a.r.its, 1, 34478
9653, m.t.batchelor, 7, 30342
11923, david finkelstein, 4, 32666
20130, r.tarrach, 2, 41082
18697, j.sakamoto, 1, 39624
16278, j.ramirez mittelbrunn, 2, 37148
19619, j.e.solomin, 1, 40564
18001, o.pujolas, 2, 38907
21574, r.-j.zhang, 3, 42564
16549, f.muller-hoissen, 8, 37421
17515, samir k.paul, 3, 38416
18554, oliver rudolph, 1, 39472
21309, mu-lin yan, 3, 42288
10790, jesper christiansen, 1, 31507
19708, euro spallucci, 3, 40653
16902, a.nieto, 1, 37785
19968, h.suzuki, 4, 40916
19725, philippe spindel, 1, 40670
19472, d.singleton, 9, 40417
13291, george hockney, 1, 34083
10903, p.consoli, 1, 31621
20819, l.vinet, 1, 41793
17792, matti pitkanen, 2, 38696
12590, c.gonera, 4, 33368
18380, m.m.robinson, 1, 39291
9195, masahiro anazawa, 7, 29873
18570, hans henrik rugh, 1, 39486
18754, t.sami, 2, 39681
18314, john f.x.ries, 1, 39225
19907, masaki sugiura, 1, 40856
20503, alexander v.turbiner, 3, 41461
11812, michael faux, 7, 32549
11851, jonathan l.feng, 1, 32589
16441, t.r.morris, 3, 37313
20841, g.vitiello, 8, 41815
20373, p k townsend, 1, 41331
19536, a.v.smilga, 22, 40482
16010, d s mcanally, 2, 36875
19796, k.stepanyantz, 10, 40741
14701, vladimir f.kovalev, 1, 35508
10045, michael j.booth, 1, 30749
13146, jose a.helayel-neto, 3, 33934
12577, j.f.gomes, 29, 33350
18145, s.randjbar-daemi, 14, 39050
9440, juergen baacke, 2, 30127
19787, paul steinhardt, 1, 40734
21735, j.deboer, 1, 42717
16509, h.j.w.mueller-kirsten, 17, 37385
12887, sathya guruswamy, 1, 33669
11326, aristophanes dimakis, 4, 32054
10158, r.brandenberger, 4, 30864
20817, jeremie vinet, 3, 41791
17918, m.b.d.silva maia porto, 1, 38824
10899, jan o.conrad, 3, 31617
17768, pinsky, 1, 38675
17691, v.yu.petrov, 1, 38595
21145, serge winitzki, 2, 42122
16809, lj.nesic, 2, 37688
20082, arihiro tamura, 1, 41034
15966, m.p.mattis, 15, 36831
13925, bernard julia, 8, 34717
11206, s.deger, 1, 31935
15264, tianjun li, 15, 36076
11413, m.doresic, 2, 32145
17158, susumu okubo, 3, 38052
18378, h.robins, 1, 39289
15232, janna levin, 1, 36043
21020, gerhard weigt, 8, 41996
16810, l.nesic, 1, 37688
9761, mohamed benarous, 2, 30452
21064, p.west, 15, 42043
15848, m.a.martin-delgado, 3, 36710
15011, henric larsson, 6, 35814
16055, r.t.medeiros, 1, 36923
18560, werner ruehl, 8, 39479
21489, m.zamaklar, 2, 42475
10125, a.m.boyarsky, 1, 30830
21546, g.r.zemba, 9, 42535
14463, b.kleijn, 5, 35264
10542, k.h.c.castello-branco, 1, 31256
19048, b.schroer, 8, 39983
20870, m.b.voloshin, 3, 41845
14800, m.kudinov, 1, 35608
15385, maria antonia lledo, 1, 36202
12041, e.s.fradkin, 4, 32788
10105, david g.boulware, 1, 30808
19976, t.suzuki, 1, 40924
20708, igor vaysburd, 2, 41679
16606, carlos nunez, 16, 37481
8890, j.torres, 2, 29561
20784, c.viallet, 1, 41754
9703, melanie becker, 17, 30392
10049, n.mankoc borstnik, 5, 30750
9333, h.arodz, 7, 30017
12221, matthias r gaberdiel, 13, 32980
9728, a.belhaj, 8, 30419
15275, b.h.lian, 2, 36088
21518, eric zaslow, 8, 42507
19197, mohammad r.setare, 1, 40136
17360, haralambos panagopoulos, 3, 38260
15336, v.ya.linetsky, 1, 36153
10109, peter bouwknegt, 10, 30813
11393, daniel domert, 1, 32124
13393, yutaka hosotani, 21, 34189
12677, n graham, 1, 33458
19227, q.shafi, 1, 40166
20294, michail d.todorov, 1, 41251
17184, david ian olive, 1, 38078
11716, j.m.evans, 11, 32454
21307, bryce yan, 1, 42285
19247, ilya shapiro, 2, 40189
15502, o.lunin, 8, 36332
20495, niels tuning, 1, 41453
9664, richard a.battye, 3, 30353
15568, r.mackenzie, 7, 36417
9978, ralph blumenhagen, 41, 30681
9420, carles ayala, 1, 30103
17241, a.orlov, 2, 38135
13299, c.hofman, 4, 34092
17687, m.petropoulos, 4, 38591
10321, alexander burinskii, 13, 31028
16272, indrajit mitra, 8, 37143
13382, s.horvath, 1, 34177
13065, takaaki hashimoto, 1, 33851
11442, m.douglas, 1, 32173
11741, tamas fulop, 1, 32480
12531, stanislaw d.glazek, 13, 33305
10686, kai chen, 5, 31402
13695, e.a.ivanov, 11, 34492
16270, a.n.mitra, 3, 37140
14793, yu.a.kubyshin, 5, 35603
10178, v.braun, 2, 30880
13409, xin-rui hou, 1, 34206
8991, stephen l.adler, 19, 29665
10822, o.m.del cima, 18, 31540
12364, edi gava, 4, 33135
9891, roger bielawski, 2, 30582
9669, l.baulieu, 10, 30359
19579, c.sochichiu, 10, 40525
18513, ira rothstein, 1, 39431
20626, a.n.vaidya, 4, 41591
10489, j.a.espichan carrillo, 3, 31203
11159, francois david, 3, 31886
14146, r.k.kaul, 9, 34947
9964, m.blasone, 2, 30668
10013, jose luiz boldo, 1, 30716
13341, zhang hongsheng, 1, 34133
16149, h.meyer, 1, 37020
20499, k.sh.turashvili, 1, 41457
19283, x.shen, 2, 40225
21699, barton zwiebach, 50, 42691
19108, simon scott, 1, 40045
15058, s.lazzarini, 12, 35862
12252, dmitri v.galtsov, 9, 33017
18156, m.rasetti, 3, 39062
20785, c.m.viallet, 1, 41754
15381, pablo m.llatas, 6, 36200
14699, s.kovacs, 1, 35506
16444, d.morrison, 1, 37316
11257, didier a depireux, 2, 31986
20371, paul k.townsend, 23, 41331
9098, s.alexander, 1, 29772
15360, h.liu, 1, 36178
10354, s.cacciatori, 5, 31064
20511, n.turok, 2, 41470
11295, a.dhar, 2, 32023
18950, rainer scharf, 1, 39883
9161, orlando alvarez, 9, 29836
14467, mathias klein, 1, 35268
21382, sangheon yi, 1, 42364
15910, v.mathai, 3, 36775
12745, stephen griffies, 4, 33529
11935, davide fioravanti, 9, 32676
14030, shinya kanemura, 2, 34828
21247, wentao xu, 2, 42225
14186, vladimir kazakov, 5, 34986
13017, k.harada, 2, 33803
17760, maciej pindor, 1, 38664
12466, anthony giaquinto, 1, 33238
10248, richard c.brower, 6, 30954
9143, n.alonso-alberca, 7, 29817
16607, c.nunez, 13, 37482
15914, pierre mathieu, 3, 36778
13184, rafael hernandez heredero, 1, 33976
16794, j.e.nelson, 1, 37671
11984, rainald flume, 1, 32726
17906, lukas popp, 1, 38811
19077, charles schwartz, 1, 40014
19150, k.selivanov, 10, 40087
14570, in-gyu koh, 1, 35372
20341, m.tonin, 13, 41299
10386, m.m.caldarelli, 1, 31093
11706, d.espriu, 4, 32443
16511, h.j.w.mueller--kirsten, 2, 37385
20950, john e.wang, 5, 41923
15872, l.martucci, 4, 36736
16653, akika nakamichi, 4, 37527
14068, a.n.kapustin, 1, 34869
8928, m.r.abolhassani, 1, 29603
10413, d.campo, 1, 31125
19807, a.stern, 28, 40753
17474, pirjo pasanen, 3, 38375
17563, peter peldan, 1, 38466
15332, u.lindstrom, 20, 36147
15142, soo-young lee, 7, 35951
17968, stefano profumo, 2, 38875
21593, l.zhao, 4, 42583
18206, anton rebhan, 2, 39113
21389, zheng yin, 12, 42372
14264, s.pratik khastgir, 9, 35065
9905, ayse humeyra bilge, 2, 30599
14172, t.kawano, 1, 34973
18451, g.rollet, 2, 39368
21538, vadim zeitlin, 6, 42526
10050, n.s.mankoc borstnik, 1, 30750
21573, peng-ming zhang, 1, 42563
12168, hiroyuki fujita, 1, 32923
20686, raimund varnhagen, 3, 41652
9875, r.bhattacharyya, 3, 30566
10412, s.del campo, 1, 31125
13877, pankaj s.joshi, 1, 34675
14619, y.konishi, 1, 35424
9940, rahul biswas, 1, 30640
12603, jose gonzalez, 1, 33379
12311, r.garavuso, 1, 33076
13100, tamas hausel, 3, 33887
18319, harold a.riggs, 5, 39231
21580, w.m.zhang, 1, 42570
11756, j.c.fabris, 5, 32494
14677, i.kostov, 3, 35486
16288, tadashi miyazaki, 6, 37159
9504, linda baker, 1, 30192
14153, an.kavalov, 1, 34953
17630, sergio a.pernice, 2, 38533
18620, a.saa, 1, 39546
17070, yuri n.obukhov, 4, 37961
15443, david a.lowe, 38, 36269
20874, a.volovich, 1, 41848
14966, p.v.landshoff, 1, 35767
13363, kenichi horie, 5, 34156
20278, paulus c.tjiang, 1, 41235
10053, kaare borchsenius, 1, 30753
17934, g.pradisi, 4, 38840
17153, t.okazaki, 1, 38046
12246, j.c.gaite, 1, 33010
10222, patrick brockill, 1, 30926
15522, v.d.lyakhovsky, 3, 36357
9503, ioannis bakas, 6, 30190
14353, hyungdo kim, 1, 35153
17991, f.-c.pu, 1, 38897
13720, i.jack, 10, 34517
19746, s.stanciu, 3, 40693
19685, masoud soroush, 2, 40630
11032, r.cuerno, 3, 31754
20277, p.c.tjiang, 1, 41235
16730, m.natsuume, 1, 37608
20966, yan-shen wang, 1, 41939
16568, koichi murakami, 1, 37440
12497, e.g.gimon, 1, 33271
16985, shinich nojiri, 1, 37866
14652, vladimir korepin, 2, 35456
11892, giovanni feverati, 3, 32632
17100, oleg ogievetsky, 2, 37994
13812, li jiarong, 2, 34610
20679, peter varga, 1, 41645
17374, prasanta.k.panigrahi, 1, 38273
16038, d g c mckeon, 2, 36902
11570, t.ebihara, 1, 32302
13009, paul haney, 1, 33794
18922, thomas schuecker, 1, 39853
14609, igor kondrashuk, 4, 35413
16041, david mcmullan, 20, 36908
18544, valery a.rubakov, 5, 39462
10994, b.craps, 3, 31715
19219, sergei v.shabanov, 12, 40161
10517, r.casalbuoni, 2, 31232
17385, n.panza, 3, 38284
20537, takashi uchino, 1, 41496
12447, s.g.ghosh, 1, 33220
12215, gregory gabadadze, 14, 32975
17925, alexander postnikov, 1, 38831
14049, h.-c.kao, 1, 34848
12049, m.francaviglia, 3, 32796
9192, sudarshan ananth, 1, 29870
9522, antun balaz, 2, 30210
15593, kei-ichi maeda, 10, 36444
15895, m.massar, 4, 36758
14384, tae seong kim, 1, 35183
